_id,PlayerId,Currency,SessionId,GameInstanceId,Completed,EventTime,GameId,EventId,TotalBet,BalanceStart,TotalWin,TotalJPWin,BalanceChange,Balance,PointsEarned,Points,Jackpot,JackpotId,Variation
"69b760e906585c76de83a2cb","383850","MXN","886535275394629632","886535392319252480",true,"2026-03-15 20:46:17.377","G289",0,500,50117,50,,-450,50167,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b760ee06585c76de83a3e0","383850","MXN","886535275394629632","886535412196059136",true,"2026-03-15 20:46:22.118","G289",0,500,49667,600,,100,50267,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b760f506585c76de83a574","383850","MXN","886535275394629632","886535441933674496",true,"2026-03-15 20:46:29.207","G289",0,500,49767,0,,-500,49767,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b760f806585c76de83a651","383850","MXN","886535275394629632","886535457452599296",true,"2026-03-15 20:46:32.924","G289",0,500,49267,2950,,2450,52217,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b7610306585c76de83a8c2","383850","MXN","886535275394629632","886535502621059072",true,"2026-03-15 20:46:43.671","G289",0,500,51717,0,,-500,51717,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b7610706585c76de83a9ad","383850","MXN","886535275394629632","886535520086140928",true,"2026-03-15 20:46:47.841","G289",0,500,51217,0,,-500,51217,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b7610b06585c76de83aa80","383850","MXN","886535275394629632","886535535324047360",true,"2026-03-15 20:46:51.479","G289",0,500,50717,150,,-350,50867,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b7611106585c76de83abd3","383850","MXN","886535275394629632","886535559701342208",true,"2026-03-15 20:46:57.286","G289",0,500,50367,0,,-500,50367,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b7611406585c76de83ac98","383850","MXN","886535275394629632","886535574725339136",true,"2026-03-15 20:47:00.868","G289",0,500,49867,650,,150,50517,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
"69b7611b06585c76de83ae07","383850","MXN","886535275394629632","886535602781038592",true,"2026-03-15 20:47:07.563","G289",0,500,50017,0,,-500,50017,0,0,["Legend Link"],["LL_in_r161_i16k_c_real2-0"],0
